label,path,prediction
bowed_strings,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/bowed_strings/6167d958-c952-4581-aa8c-02e91e997f35.wav,harpsichord
drums,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/drums/cfa175e0-1f0d-40b3-ba53-3b11482871c5.wav,cymbal
drums,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/drums/82d68758-748d-4dea-b6d2-a56438fe97b4.wav,drum machine
drums,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/drums/19502264-7b27-4221-9f8f-065081a62097.wav,drum
drums,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/drums/4cb8bac4-8b36-4760-8789-fb1c5ae1a522.wav,drum machine
drums,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/drums/962b539a-3599-4291-840a-6bfe17f285fa.wav,drum
vocals,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/vocals/b1520216-82f9-4265-a8a6-c38c4e306979.wav,speech
vocals,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/vocals/002ba9df-2565-4ac3-88db-e75b15e48615.wav,speech
guitar,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/guitar/82207b14-873f-49bb-be33-71b83357021f.wav,speech
guitar,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/guitar/132c05ef-28b5-4b1d-84c6-a76b3fb18d1b.wav,speech
guitar,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/guitar/b83a7c1a-12cc-462d-970c-9a4c5ac3153f.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/89c515c9-5e93-4cb4-9806-20432d2d074d/bass/52bab9bd-8d1d-4bfc-9569-c6c04e3d258e.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/piano/c2f9ff20-b8e7-4216-9e5c-a579a739d3a7.wav,speech
drums,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/drums/09d32b5c-7741-4640-8ee5-2b15668751a5.wav,drum
drums,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/drums/9da6b01c-86d6-440d-a5cb-4502b469dde0.wav,drum
vocals,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/vocals/fc65a9d8-8365-4e8b-b706-cd160a2e956d.wav,speech
other_keys,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/other_keys/b5b2143d-8028-4822-bc45-8f5b5cb53909.wav,speech
guitar,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/guitar/823ef386-e9f0-4ee4-9bf2-99d82f056bf0.wav,speech
guitar,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/guitar/be62f673-b648-43d9-8af7-29c650cad0ef.wav,guitar
percussion,moisesdb/moisesdb_v0.1/0358fd1e-244a-4422-9a42-29b5d68f6e4b/percussion/9fb19e6b-4e0d-4c32-a4df-00f46e6ad4e9.wav,speech
other_plucked,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/other_plucked/948b37ba-6165-4167-bdb0-9ca34bd899c7.wav,speech
piano,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/piano/116e6398-0de0-4992-936a-ce1dcbf0ef18.wav,keyboard (musical)
bowed_strings,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/bowed_strings/b06e1b87-14f1-4685-949f-30dbf5ded845.wav,speech
drums,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/drums/d874016e-bded-4001-8d5d-198e1d29410b.wav,speech
drums,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/drums/b6ddabea-bb6b-45c6-a10f-0667f4d6204e.wav,speech
drums,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/drums/77ab2a4b-a4e6-400b-8a7d-9ed92fe9d6dd.wav,speech
drums,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/drums/bfe93595-a2d7-44d6-bac3-e8bc4009517e.wav,speech
drums,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/drums/849a9061-ae1e-4142-8f46-08fa0948a1d1.wav,speech
vocals,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/vocals/1a5fd179-fb40-4a3c-8f06-ae86ff1a2e61.wav,singing
vocals,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/vocals/00463707-2445-40b5-aa67-55a89411a8a0.wav,speech
vocals,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/vocals/f3f10f19-b4e7-4886-b524-1b796b78334b.wav,speech
vocals,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/vocals/9e8c53a1-2543-46f8-926f-f5e292044ec5.wav,singing
guitar,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/guitar/e69f0495-632a-408a-b9c8-a4c1bce0e464.wav,guitar
guitar,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/guitar/1e25106d-cd81-4bb0-8063-818bf6b29471.wav,speech
bass,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/bass/12f13917-7498-4c32-9cbb-764f73bd53f9.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/5f04798d-c7be-4b8a-90bd-1fcd9946e875/percussion/e833859b-c34e-4eef-b6fa-b5bb7cf607da.wav,speech
drums,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/drums/7c57b6d4-6686-4616-a9d4-14d7870fcee7.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/drums/2dce3eee-5485-4fb1-abd8-b2966f6aee9e.wav,drum
drums,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/drums/0f4ba762-8bd1-43e0-935f-fd2e87accffb.wav,speech
drums,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/drums/e9904c15-53b8-40de-afe6-f32940e66098.wav,drum
vocals,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/vocals/cb3d24da-1741-4336-872a-b8a1f9a03ed7.wav,speech
guitar,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/guitar/2c06f765-909b-4e81-9f66-57bc9be5116b.wav,guitar
guitar,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/guitar/b198e5a2-b646-4c1c-841e-15b3c0a97eb7.wav,guitar
guitar,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/guitar/54cb1db0-01a3-41db-92eb-0844b03366d7.wav,speech
bass,moisesdb/moisesdb_v0.1/22d265ef-ee2b-4aba-8d60-c3430295cd6d/bass/02ffab82-1fec-4422-93ce-33c1896a09ba.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/drums/d12809a0-8fa5-49bf-8a28-c5cfaafbf509.wav,drum kit
drums,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/drums/1d2875ef-7d6e-41dc-8d2d-54601080252b.wav,drum machine
drums,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/drums/1e25afd9-f5bc-4d94-b1f5-50e75165ce05.wav,drum
drums,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/drums/146f8fa0-f5e8-4f86-80c1-103ab3472a27.wav,speech
vocals,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/vocals/3b965019-c56a-48bf-8077-7e91c042c693.wav,speech
guitar,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/guitar/460134ce-3da3-4a62-9c94-a1735eb10e78.wav,guitar
guitar,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/guitar/fc9ac0de-d0c9-4b50-943e-3f7e9e88f2e2.wav,guitar
bass,moisesdb/moisesdb_v0.1/05e7af85-9721-4b42-952a-ccd34feb6033/bass/f6389627-5114-4745-8df8-f3f2e1b1116b.wav,bass guitar
drums,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/drums/f11baf40-1e60-4f9b-9e7f-bc853df1eb01.wav,drum machine
drums,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/drums/d82b6bef-0a8c-457d-b6eb-0c346e9a183b.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/drums/b2dd1db4-065f-48b0-ae23-bc76a19fdb81.wav,drum
vocals,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/vocals/275e3011-a764-4d22-90e1-fbfaadc96c0e.wav,speech
other_keys,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/other_keys/f7377afc-8b75-4725-83b3-c666dd61b8ff.wav,speech
guitar,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/guitar/43d51956-ceb3-463f-8ccc-16b3658f1600.wav,speech
bass,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/bass/696adc94-146b-4767-85bf-d79412413cd5.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/215391aa-1168-42dd-9cab-f8b0c6ff566b/percussion/7810aedf-f694-402e-b98b-a05ec382b56e.wav,synthesizer
drums,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/drums/b6a810c8-21f2-44c1-85cd-fd5f0092234d.wav,drum
drums,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/drums/fb0c2713-47dd-4530-ac38-0a58e91e216c.wav,cymbal
drums,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/drums/1f31394c-0334-4d67-b972-563fae3a2602.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/drums/f2e01ec8-8ff6-4ae5-a1a2-ad9d488d12e5.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/vocals/ae9ea42d-66df-4f45-9410-6e27167476c0.wav,speech
guitar,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/guitar/bc6b609c-5e11-4757-99e0-01e30aee823d.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/bass/101b72c5-2984-4be2-9642-e692015c5c0c.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/f0c565c5-fc73-4da1-b979-0fac0167f671/percussion/2452461a-a379-40da-bba1-bac7a6d1439e.wav,maraca
drums,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/drums/6a6bca7a-7d41-4d0b-a4cf-c406d8d2d06c.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/drums/c5bced7b-041b-45e8-8ffd-a81e99d122ea.wav,drum machine
drums,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/drums/02967e87-81c4-4cd1-8956-f14c4bd00fad.wav,drum
drums,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/drums/63371b7e-99b3-4e4a-ab54-fcfb4b8be820.wav,drum
vocals,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/vocals/c8066ed3-a0b3-4b5e-8d18-2ce1d0e61a86.wav,speech
vocals,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/vocals/dbb2d7fd-a60f-4404-b699-b570e5073ca5.wav,speech
guitar,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/guitar/c046d1e0-74ef-4754-b2e0-d349dac598cf.wav,guitar
bass,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/bass/9209c06b-7c90-41d8-8ea6-ead42286d5c9.wav,guitar
percussion,moisesdb/moisesdb_v0.1/64549dc5-4104-4f8c-bce1-560d44e94562/percussion/a5fb03f4-0d42-4522-8c93-b36e96d258d9.wav,speech
piano,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/piano/505e26c1-6b0f-4607-a172-f030e716e8d5.wav,speech
drums,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/drums/307af3de-3ad4-4160-9f78-afe6aec7844d.wav,tick
drums,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/drums/44b68ff2-b072-4804-bbb9-1aa8bc334e38.wav,cymbal
drums,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/drums/d94d4788-00de-4b48-aa74-55b8edac2857.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/drums/69453dcb-600c-440d-a7a8-fadb4ef9682f.wav,cymbal
drums,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/drums/a8f649a5-ea74-4def-a17d-461c6b4ee587.wav,tick
vocals,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/vocals/ac55e37f-e69e-42b3-91e3-93180010e560.wav,speech
guitar,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/guitar/714b30e3-042d-461c-9bd9-e67bb2b6ea0d.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/8b83ba75-5e35-48c4-b42f-5419da2e6301/bass/e318e0ff-9343-48cd-95f2-b9f83af679da.wav,speech
drums,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/drums/3fb7b6d6-1d01-47e6-9c4f-98850f8c905a.wav,drum machine
drums,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/drums/2b3c29bd-ab41-4342-94b3-7acb84daeedb.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/drums/dcae6b36-9afb-4f06-94bd-3cbe3fb8900a.wav,speech
drums,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/drums/d2aaa046-03b5-4da7-a37d-685e8124ff36.wav,drum
vocals,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/vocals/10103c5c-1bbd-4c42-8f4f-6dd59307f1f6.wav,speech
vocals,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/vocals/e813fa79-0e65-4d5d-b8da-e1c7771d0970.wav,speech
other_keys,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/other_keys/d9d918c1-8b3f-479b-aa89-102200cee092.wav,synthesizer
guitar,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/guitar/89c996bd-902b-474a-9d4a-65908d54aa39.wav,guitar
bass,moisesdb/moisesdb_v0.1/260c431b-72d4-4ac6-bae5-ee49ce5c0fe4/bass/d60bb0ce-c406-4069-b464-325f5b09fbc8.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/piano/a347c311-3394-4688-8a06-3cac7f95a6d8.wav,speech
bowed_strings,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/bowed_strings/b6503547-517c-449b-a92e-72eeb6f84cf6.wav,speech
drums,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/drums/7526f8e6-f33b-4656-8f8e-866639460293.wav,speech
drums,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/drums/71d3ff20-b76a-4506-aa78-5c7abf57677a.wav,speech
drums,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/drums/1a5afd25-c3e5-4dc2-83d9-b47d8c40da76.wav,speech
drums,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/drums/ece13ef1-8aab-4772-b264-f60b61bcb3d9.wav,speech
vocals,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/vocals/065ddfd7-6412-4189-b080-675b9e89dd33.wav,speech
guitar,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/guitar/128765cc-7c6c-4c5e-8aed-6060e7f1b756.wav,speech
guitar,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/guitar/c9db3378-4df4-40a9-9bf3-6a037e4df411.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/fcd1937f-2b21-4a78-889a-7b7e63e0ebdd/bass/3ce16df5-52b4-450a-bc76-23df1081f41f.wav,bass guitar
piano,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/piano/7b18c11f-9063-45d6-ad0d-5c8f4e7e7d41.wav,keyboard (musical)
piano,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/piano/490f6807-2f00-4278-86ee-de893c799e02.wav,harpsichord
drums,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/drums/fe22cb9d-1a61-40b5-90f4-e32eb067807a.wav,drum machine
drums,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/drums/bed8a654-571f-4213-8fbb-7c9fc9fea542.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/drums/14d1a05a-a71f-4657-b123-a429e5f77b59.wav,drum
drums,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/drums/2a22a1a6-cac6-41fc-90a6-11fd26e05143.wav,hi-hat
drums,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/drums/46863c38-b187-4c4f-b7b2-9ed47e97361e.wav,drum
vocals,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/vocals/62eb67ec-aeae-49a2-a53e-295a0c92519e.wav,speech
other_keys,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/other_keys/7d95f646-189a-4515-8ddd-b6407acba9a5.wav,keyboard (musical)
wind,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/wind/921e7f62-3032-41d2-b3d3-8f21ee12cfa5.wav,speech
guitar,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/guitar/7f1e7609-cfde-4cdb-be9e-6c5ad39663ab.wav,speech
guitar,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/guitar/9f76a0ed-b57f-4f02-9280-8d67717e2ab4.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/guitar/bf48b0d1-1231-4ac3-bccf-67f68f0fea6d.wav,guitar
bass,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/bass/1d4aa27c-c349-4f4a-9288-12dc8fe1bc18.wav,bass guitar
percussion,moisesdb/moisesdb_v0.1/e2ccbc17-44bf-431a-af2b-4cf2fbd19a72/percussion/fa86943f-01fd-41f1-a361-813ce079aa97.wav,tambourine
drums,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/drums/ffee6544-8458-413a-b4cb-d685ade8085f.wav,speech
drums,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/drums/d6f4bfad-691e-452f-a4d0-53c1b3376bb6.wav,speech
vocals,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/vocals/51e0cb88-d060-460d-996c-dd921f8dc7df.wav,speech
vocals,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/vocals/62ff88aa-5c12-49c3-9f78-bbe95e724d13.wav,speech
other_keys,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/other_keys/d191b13a-1f33-400c-8f0b-2516e1f395f1.wav,speech
other_keys,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/other_keys/a34d917f-5174-40f0-9cb6-7d7465387286.wav,organ
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/220da029-03e7-462b-9482-09b1d3adb0a2.wav,speech
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/7ebe44d7-bc45-4231-8ca0-0921667d5e2c.wav,speech
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/81387bfc-8e39-4b26-84f8-5dea90d915fc.wav,speech
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/ff272ad3-74a5-4fb0-a0b6-2513a0155762.wav,speech
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/0d761848-6610-4159-8902-1290dc15e1dc.wav,speech
bass,moisesdb/moisesdb_v0.1/58fa04aa-426f-4e16-a112-29eb6e2f2d3e/bass/81259a06-7b27-4b10-9527-20c399bd3c6d.wav,speech
piano,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/piano/18261b3a-764e-492a-a9c6-395d5d4d856b.wav,electric piano
drums,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/drums/71c74290-4f1e-4f31-a62b-380358656313.wav,speech
drums,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/drums/3301bf93-ce01-492d-b0a0-3496ad926b05.wav,speech
drums,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/drums/947963b0-ae9e-433f-b5c8-77f789a78e08.wav,speech
drums,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/drums/b89af83d-cbb1-4add-ab8d-f4b633a6d443.wav,speech
drums,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/drums/fbc6ab3f-32fd-48f5-93d4-e9a73a56d080.wav,speech
vocals,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/vocals/db020d04-48d1-46f7-b0ae-e21f631edd77.wav,speech
guitar,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/guitar/670a3af0-6cbe-475b-bd88-e24247b49e94.wav,acoustic guitar
guitar,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/guitar/9693161e-e130-4e25-bc9f-904ffadcb7fe.wav,speech
guitar,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/guitar/37f71774-61c7-4778-9b25-58fc951986ec.wav,speech
bass,moisesdb/moisesdb_v0.1/aefc1609-976b-423e-8516-f7d588d64ff7/bass/a289e345-93f7-42aa-b3f9-10e90b79422d.wav,speech
drums,moisesdb/moisesdb_v0.1/faad432d-6ad0-492d-96f1-321eeb9685b5/drums/e03d91de-5f09-4d79-9393-83c3b33968cf.wav,drum machine
vocals,moisesdb/moisesdb_v0.1/faad432d-6ad0-492d-96f1-321eeb9685b5/vocals/c7f6e7d0-fa8a-4893-b78f-3012b30fdd16.wav,speech
other_keys,moisesdb/moisesdb_v0.1/faad432d-6ad0-492d-96f1-321eeb9685b5/other_keys/a68c43ae-e40b-48ff-9abc-4f41f207f64c.wav,speech
guitar,moisesdb/moisesdb_v0.1/faad432d-6ad0-492d-96f1-321eeb9685b5/guitar/edb44925-8131-4b9c-b8bc-2e236a081dc8.wav,singing bowl
bass,moisesdb/moisesdb_v0.1/faad432d-6ad0-492d-96f1-321eeb9685b5/bass/be295244-fb84-4839-8879-5a899ff470d9.wav,synthesizer
piano,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/piano/ba985ecf-b042-4fcc-9184-5093c1fffdd7.wav,electric piano
piano,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/piano/cb042121-9848-48bb-8ec4-19c1629d51dd.wav,speech
drums,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/drums/9ede45ca-3862-4cdb-9d58-4f7fec864c0b.wav,speech
drums,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/drums/69e2f47c-2654-45b9-943b-4c3ff3707786.wav,speech
drums,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/drums/c2c5db2e-cf2a-4099-9d2d-2e5434e1e25d.wav,speech
drums,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/drums/2e81a062-adf9-4c86-86b9-bc844fc12b13.wav,speech
drums,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/drums/8c0baa5a-8bba-44fc-abe6-1de7ed561c37.wav,speech
vocals,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/vocals/5978492d-d751-4d1c-83c7-c342f82012dd.wav,speech
guitar,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/guitar/f4e462b4-3766-40af-b609-124f79124996.wav,guitar
guitar,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/guitar/25a85291-bc03-4e89-884d-9f5049cd6d7e.wav,acoustic guitar
bass,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/bass/345d4644-2e08-47b6-b927-d1c2ccf10381.wav,speech
percussion,moisesdb/moisesdb_v0.1/43ca388d-3e62-4df2-b72d-abf407a7aa5a/percussion/d6f119cf-2664-4e3a-868c-be8d5f494f7b.wav,tick
piano,moisesdb/moisesdb_v0.1/9efa702f-c6b1-40bb-93ef-095b34a5b775/piano/7a990afd-85f5-4a3a-8881-011cec142e8a.wav,piano
bowed_strings,moisesdb/moisesdb_v0.1/9efa702f-c6b1-40bb-93ef-095b34a5b775/bowed_strings/a7f9ca25-f844-43ab-9931-7ccf3b436286.wav,double bass
